"","num","title","content"
"360",474,"entp의 과대망상증","사실) 엄마한테 왜 일주일간 샤워를 안하냐고 샤워좀하라고 욕먹음 친구한테말할때) 멍청한 애미년이 지가 돈좀있다고 나한테 이래라 저래라 발광을 하더라 씨발년. 지 돈도 애비가 벌어준거면서 무능한년이 친구한테말할때 같은 느낌의 글 디씨에서 졸라 많이 봤지?  "
"361",477,"인프피가 개 빡치는 건","논리적이지 못한데 스스로 논리적이라고 생각함 그래서 논리적이지 못한 이유를 논리적으로 말해주면 그 논리를 이해 못해서 자기가 여전히 논리적이라고 생각함 이거임 논리가 없으니까 논리적인 설명을 이해못해서 스스로 논리적이라고 생각함 논리에 대한 개념 자체가 없어서 일반인이 생각하는 논리와 씹프피가 생각하는 논리 사이에 괴리가 있음 이건 마치 문재인이 공정에 대한 개념이 없어서 Tv나와서 공정드립 하는거랑 마찬가지 "
"362",478,"근데 우리나라 생각보다 잘나가더라","왠만한건 다 우리나라가 기술이 있엄  예를들면 석유 있자늠  그거 애지간한 생산국도 기술력 ㅂㅅ이라 그냥 싼값에 내다 팔기만 하고 휘발유나 아스팔트같은거 만들려면 가공기술이 없어서 역수입을 다시하는 ㅂㅅ짓을 하는데  그거 우리나라 여수밤바다에서 가능함  이거 가능한 나라가 몇 없어서 단합질을 하기도 하고 석유가 존나 비싸기도 하고 기타등등 이유로 암튼 요즘 대체자원이 세계적으로 유행이자늠  거기서도 의외로 우리나라가 발군인게  핵융합 기초기술을 갖고있음; 이거 연구하는 횐님들이랑 친구를 존나 예전부터 먹고있었어서 태양광 상용화되면 그것두 일찐됨 . 수소에너지는 이미 짱임 이유는 모름  이나라는 어디서 돈을 벌어다 선진국인가가 오래 궁금했는데 반도체말고도 기술이 ㄱㅊ음  그렁거보면 매번 외교로 눈치게임질 하는게 좀 이해가기도 하더라. 애지간하면 다 돈줄들이라  "
"363",479,"estp인거 별로 신경도 안쓰고 살다가 첨 와본다","대체로 나랑 비슷비슷한 성격들인거 같아서 존나 신기하네ㅋㅋ그래서 그런데 니들도 명절때 소위말하는 극혐질문이라는 질문지 받으면 스트레스받냐?난 솔까 스트레스 1도 안받고 타격도 없거든어색한 적막만 있는 상황에 서로에 대한 정보가 없으니 하는 질문들이다 라는걸 아니깐 그러려니 하고 넘어감대표적으로 ""결혼 안하냐? 언제할꺼냐?"" 라는 질문에결혼 혼자하는거 아니잖아요 하고 웃어넘김만나는 사람 없냐? 왜없냐? 그러면하늘에서 뚝 떨어지는거 아니잖아요ㅋㅋ제 주변엔 아직 괜찮은 사람 없네요ㅎㅎ 괜찮은 사람 있으면 소개좀 시켜주세요 그러고 웃어넘김"
"364",480,"여기가 내 반대유형이구나","그리고 먼가,""다 조까 어쩔 ㅇㅅㅇ""이라는 느김이라 신선"
"365",481,"다들 인간관계 어떰?","         mbti 똑같은 친구 하나 있는데 걔는 되게 넓고 깊은? 타입인데 나는 적당히 넓고 얕은 편? 되게 가벼움ㅋㅋ어차피 친구는 어디서나 사귀고 다들 몇 년 안에 흘러가는 인연이라고 생각함그리고 아무리 친한 친구여도 가족이랑은 다른 느낌? 내가 뭔가 선을 긋는 편이라 혹시 내가 이 유형이 아닌가 싶어서 물어봄        "
"366",482,"esfj였다가 estp로 바뀌었는데","         직장다녀서 개썅마이웨이가 된거냐 아니면 자아가 분열된거냐        "
"367",483,"나 이 유형 맞음?","정보통이다.ㄴㄴ내기를 좋아한다.ㅇㅇ삶을 즐기며 산다.ㅇㅇ항상 말보다 몸이 먼저 나간다.ㅇㅇ스릴을 좋아한다.ㅇㅇ근데 무서운 놀이기구는 못 탐노는 것과 술자리에 도가 텄다.ㄴㄴ 도가 튼 정도는 아님 근데 좋아하긴 함책을 통해서보다는 직접적인 경험을 선호한다.ㅇㅇ한 가지에 집중하는 것은 지겹다.ㅇㅇ즉흥적인 행동에 의존한다.ㅇㅇ일을 마지막에 폭발적으로 한다.ㅇㅇ흥미 위주의 욕구(경쟁, 게임)가 많다.ㅇㅇ묶여 있지 않은 자유로운 상태일 때 일의 능률이 오른다.ㅇㅇ일반 보병보다 특공대 체질.ㅇㅇ 여자지만 남자였으면 특공대까지는 아니여도 빡센 부대 지원했을 듯생각이 단순하며 깊게 생각하는 것이 어렵다. [1]ㄴㄴ 어렵진 않지만 하기 싫고 필요성 못 느낌현실적인 계산이 눈에 보인다.ㅇㅇ 사람도 되게 재는 스타일제멋대로이며 자유분방하다.ㅇㅇ현 우리나라의 학교 분위기에 적응하기 어려움을 느낀다.ㅇㅇ자신감이 항상 철철 넘친다.ㅇㅇ공부보다는 스포츠와 같은 활동적인 것에 집중력이 있다.ㅇㅇ주위의 사람이나 일어나는 일에 관심이 많다.ㄴㄴ 그닥조금 깊게 생각하는 것을 싫어하는 경향이 있다.ㅇㅇ자극적인 것을 좋아한다.ㅇㅇ오늘 할 일을 내일로 미룬다.ㅇㅇ성취욕이 강하다.ㅇㅇ새로운 것에 대한 도전 욕구가 강하다.ㅇㅇ타인에게 선입견이 별로 없고 개방적이다.ㄴㄴ 호불호는 확실함 티는 안 내지만 속으로는 이미 그 사람은 나가리ㅋㅋ일을 한꺼번에 처리한다.ㅇㅇ감정을 필터링 없이 있는 그대로 표현하여 상대방이 상처를 받을 수 있다.ㅇㅇ 근데 거~의 고쳤음 너무 솔직해도 트러블 많아서 그냥 입 다물고 속으로만 생각하는 편본인의 기존 경험을 토대로 따져보았을 때 이해가 돼야 수긍한다.ㅇㅇ이성을 볼때 은근히 외모지상주의가 좀 있다. 근데 씩씩하게 도전과 모험을 즐기는 스타일이라 성격만으로 보면 연애권력도 그만큼 높은편이다.ㅇㅇ 외모 개많이봄ㅋㅋ30개 중에 5개 다름 mbti로 내 성격 분석해서 나에 대해 소개하는 게 과젠데 나 이거 맞나? 외향 70정도 나왔는데 나 집에 있는 것도 좋아하거든ㅋㅋ 준비하는게 귀찮아서 잘 안나가는데 그래서 좀 의아함그리고 나 이 유형 맞는 거 같으면 ESTP특 좀 써줘과제에 덧 붙이게ㅋㅋㅋㅋ"
"368",486,"엣팁들아 spti 뭐 나옴?","보닌 매새 "
"369",487,"mbti에서 entp 3번 estp 1번 나온 사람인데","         여기 와보니까 확실히 entp가 맞는거 같노        "
"370",488,"너네 장난끼 많냐?","내가 본 엣팁은 장난끼 없던데그냥 노잼이었어ㅋㅋ큐ㅠ장난치면 장난으로 안받고 진지해져서 무섭더라...ㅠ"
"371",489,"estp갤 입갤 가능하냐",""
"372",490,"끈기 ㅈ도 없음","뭐 하나를 끝낸적이 없다"
"373",491,"혹시 estp중에 공부 잘하는 사람도 이씀??","어케 공부해ㅠㅠ"
"374",492,"한명만 갈구는건 내가 젤 잘함","         ㅇㅇ        "
"375",493,"공부 잘하는법 알려줌 ","공부 시작전에 나는 ㅂㅅ이다 10번씩 복창하고 한글 처음보는 컨셉으로 한자한자 집중해서 읽으셈뭔말인지 모르겠으면 인강을 따든 검색을 하든 다른책 꺼내든 떼우면서 읽어 이것만 잘해도 100점 만점에 70은 걍 나옴 흰건 종이고 검은건 글씨인데두개가 뭐가 다른지 구분할정도로 보질 않으니까나간진도 기억을 쳐 못하는거임+@는 개인기로 떼우셈 그리고 알것같다와 안다는 존나 하늘과 땅차이임 이거 구분할줄 알면 고득점 쌉 가능함알때까지 쓰든 읽든 씨부리든 풀든 반복하면 됨공부는 아무래도 머리가 아니라 성격같은게뺀질이는 고득점이 안나오고 배우기도 전에 안다고 착각하는 새끼들은 걍 못함 이거근데 그냥 학원등록하면알아서 갈궈도주고 반복도 시켜주고 책도 대신 읽어주니깐그냥 돈써 자립식 이딴거 말고 스파르타로 가셈"
"376",496,"7w8 나오는 엣팁있냐","ㅈㄱㄴ "
"377",497,"너네도 아부떠는애들 싫어해??","난 진짜 아부떨고 똥꼬빠는애들 보면 개짜증남.."
"378",498,"[LIVE] 미 대선 토론 생중계","https://youtu.be/RHISJrOODJ4"
"379",501,"충동성 심한데 뭔약먹어야되냐","걍 원래 성격이 이런가 보다 하고 살았는데생각해보니까 정상인이면 이정돈 아닌거같음치료가 필요할거같은데상태가 어떠냐면일단 충동적인게 너무심해서예를들면 술마실때도 컨디션 안좋고 낼 할일 있어도뒷일 생각안하고 기억안나서 쓰러질때까진 마셔야됨술 아니라도 모든 부분에서이 정도 급으로 자제못함"
"380",502,"이해안되는 상황..","안녕하세요 저는 ESTP는 아니고 INFJ입니다.다른 성향의 사람이 있을 수도 있겠다 싶어 INFJ의 반대인 ESTP 갤러리로 찾아오게 되었습니다.제가 INFJ라서 저만 그렇게 생각하는 것인지 아니면 그냥 누가 봐도 잘못한 것인지를 알아보고 싶습니다.제가 잘못 생각한 것일 수도 있으니까요.INFJ 갤러리에 올린 글을 복붙하겠습니다.갤러리랑 안 맞는 내용일 수 있는데필자는 지금 재수중.친구가 너 롤 안할테니 아이디를 빌려달라고 해서 빌려줌탈주정지, 채금 먹이지 말라고 경고했음 예전에 먹여놓은 경력이 있어서파란 정수 주황 정수, 스킨 조각도 쓰지 말라고 했음 재조합으로 싹다 분쇄해놓은 경력이 있어서갑자기 생각나서 빌려준 아이디로 전적검색을 함.? 없는 소환사명?롤 홈페이지 들어가서 로그인다행히 로그인됨 별이상한 영어 좌르륵 친듯한 소환사명으로 바뀌어있음.아니 내거 아이디 소환사명을 왜 너가 마음대로 바꿔놓냐?여러분들은 이해가는 상황임?"
"381",503,"니네 mbti 숨겨진 사실아냐","테스트 다하고 마지막 결과창에 측정불가뜨면 며칠뒤에 이상한데서 전화옴.. 막 일루미나티 그런거랑 비슷한건데 사람들 아무도 모르더라.. 내 친구 그거 받고 지금 뉴질랜드가있음.. 애들 연락 다 끊고 "
"382",504,"ㅊㄱㄱㅎㅇ♥♥♥♥♥♥♥♥♥♥♥♥♥♥"," - dc official App"
"383",506,"Enfp","작년 12월 enfp지금 estp 가끔 estj 나옴말이돼?"
"384",507,"니네는 미 대선 토론 어캐 생각하냐","난 솔까 바이든이 존나 맞는말만 했다고 생각함근데 트럼프가 먹힐 말을 했다구 생각함 이새끼는 대중이 뭔말을 바라는지를 아는덴 천재적인거같음사람들 반응도 이걸 무슨 비트주세여인줄 알고 트럼프 찬양하고 있는걸 보면아무래도 트럼프가 이길거같음 교과서대 장사꾼 같았음그리고 백신 가져올수 있다는건 아무래도 사기같음답지않게 쌧바닥이 길었음바이든이 그걸 잘 짚은거 같은데너드답게 없어도 있어야되는 분위기파악을 존나 못한거같음트럼프 재선인듯 ㄲㄲ주식이나 사러가쟈"
"385",508,"아 시바 여기 ensp갤이였구나","이때까지 enfp로 알고있었네 시발 왠지 나랑 안맞더라 "
"386",510,"나 estp됨","여태까지 계속 entp였는데갑자기 estp됨;;"
"387",511,"MBTI 유형별 선호도 조사","http://naver.me/5iYKaVyi 예상 소요 시간 2~4분 추후 결과 각 갤러리에 올리도록 하겠습니다 "
"388",512,"근데 mbti 그분이 오셨을때 하면 바뀌긴하능거같음 ","이거 자가검사라서 나 전에 문학 동호회 어쩌다 갔다가인생은 아름다워 보고오셀로 정독하고 시발 인간은 드러워... 상태일때 mbti 검사했을때무슨 초록모자 존나 착하게 생긴애 나왔었음 설명도 존나 착한 또라이같은 애라 그랬음 물론 일하다보니 다시 estp 되긴하드라역시 성격은 하는짓이 만드는것같어"
"389",513,"끈기는 노오력 영역 같긴 함 ","왜냐면 타고난다기에는 애기들 보면 끈기 진짜 좃도없음 만사 못참고 징징대고 집에가려함외향 내향정도나 선천이지부모가 설리번이라 조기교육 일찌감치된 케이스 제외하고는 원래 존나 단비꼬얌이다가성공경험도 쌓고 주변 환경따리 눈치게임도 하고 보상도 얻고쳐맞기도 하고 ㅋㅋ 그렇게 끈기스킬을 렙업시켜서 돈도벌고 공부도 하고 하는것같음좃같을때 바로 때려치던거에서 5분만 더참기 10분만 더참기돈주면 참기 끝나고 밥먹을 생각하면서 참기 그냥참기뭐 이런식으로 늘려가면 대충 estp도 인내심 수련 가능개도 되는데 인간도 되겄지 ㅇㅋ? 지루해서 미쳐버릴것같고 몸 비틀때가 중요함 그때 시발 때려쳐를 시발 잠깐만으로 틀어주면 다아 버텨짐그리고 이런거 안될까바 잉간들이 무리생활을 하는게 친목질 하다보면 서로 컨트롤 시켜주면서 참게 만드는 순환이 있긴함 인내심 대여가능. 물론 그지같은데 버틸필요는 없고 나도 어렸을때는 중학교는 출석일수 미달로 유급 협박까지 받고 고등학교는 존나 자리만 채우다가 자본주의에 굴복하면서 뒤늦게 공부하고 자리잡은 케이스걸랑나는 내 의지 나부랭이 안믿어서 상담에 약먹고 학원다니긴함그렇게 도움받구 동기부여 된 상태로 참으면 참아지도라익숙해지면 노끈기들이 이상해보임 이게 꼭 잘나야겠다보단 내가 문제가있다 고친다 약쳐먹는다 이정도도 못하면 시발 나는 병~~신~~ ^^ 이런것도 동기부여 "
